430.9±15.5,429.1±12.2,470.5±49.7,506.1±50.7,0.0±0.0,0.0±0.0,0.8±0.7,1.6±0.8,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0
395.0±13.9,395.7±13.0,424.0±78.3,429.8±76.6,0.0±0.0,0.0±0.0,0.4±0.5,1.5±0.6,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0
400.5±16.7,401.2±16.7,431.3±56.7,460.3±80.8,0.0±0.0,0.0±0.0,0.2±0.4,1.1±0.7,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0
388.0±11.9,389.9±17.7,504.6±107.,779.3±238.,0.0±0.0,0.1±0.3,0.6±0.7,2.3±1.8,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0
401.2±21.4,505.0±171.,759.5±268.,1198.3±470,0.0±0.0,0.0±0.0,0.5±0.7,1.5±1.1,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.2
