246.9±97.8,314.0±115.,289.8±98.9,353.6±88.7,0.0±0.0,0.0±0.2,0.0±0.2,0.3±0.5,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0
221.6±93.1,368.5±502.,258.6±103.,392.4±492.,0.0±0.0,0.0±0.0,0.0±0.0,0.2±0.5,0.0±0.0,0.0±0.2,0.0±0.0,0.0±0.2
221.2±92.8,282.8±113.,350.9±501.,502.7±676.,0.0±0.0,0.0±0.0,0.0±0.0,0.1±0.4,0.0±0.0,0.0±0.0,0.0±0.2,0.1±0.2
220.5±92.6,267.0±92.1,245.4±82.0,305.5±110.,0.0±0.0,0.0±0.0,0.0±0.2,0.2±0.4,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0
220.8±92.3,289.4±107.,292.3±136.,1361.0±109,0.0±0.0,0.0±0.0,0.0±0.0,0.2±0.5,0.0±0.0,0.0±0.0,0.0±0.0,0.3±0.4
