375.4±238.,518.9±424.,533.5±427.,634.8±453.,0.0±0.0,0.0±0.1,0.0±0.0,0.0±0.0,0.2±0.4,0.1±0.3,0.2±0.4,0.2±0.4
352.3±258.,385.6±295.,465.8±389.,507.4±409.,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0,0.2±0.4,0.1±0.3,0.1±0.3,0.1±0.3
491.6±415.,552.7±389.,562.3±430.,638.7±453.,0.0±0.1,0.0±0.1,0.0±0.0,0.0±0.1,0.3±0.5,0.3±0.5,0.3±0.5,0.3±0.5
281.3±125.,306.8±177.,373.7±300.,405.8±322.,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0,0.1±0.3,0.0±0.2,0.0±0.1,0.0±0.0
284.8±135.,302.8±189.,329.4±264.,408.9±333.,0.0±0.0,0.0±0.0,0.0±0.1,0.0±0.0,0.0±0.2,0.0±0.1,0.0±0.1,0.0±0.0
402.0±277.,545.2±450.,633.1±461.,785.0±481.,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0,0.2±0.4,0.1±0.3,0.2±0.4,0.2±0.4
453.1±340.,665.7±477.,798.9±491.,938.9±437.,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.1,0.2±0.4,0.2±0.4,0.3±0.5,0.2±0.4
