417.929±218.82,497.978±299.039,493.521±331.382,549.639±359.129,579.865±413.921,543.306±329.688,0.03±0.171,0.1±0.3,0.09±0.286,0.07±0.255,0.18±0.384,0.24±0.427,0.02±0.14,0.11±0.313,0.04±0.196,0.17±0.376,0.26±0.439,0.38±0.485
373.082±106.092,502.198±304.245,493.032±330.234,561.21±319.65,554.403±442.869,537.635±348.491,0.02±0.14,0.04±0.196,0.07±0.255,0.1±0.3,0.19±0.44,0.17±0.376,0.03±0.171,0.14±0.347,0.07±0.255,0.19±0.392,0.33±0.47,0.37±0.483
447.209±227.049,517.803±343.936,450.638±265.06,516.278±373.284,493.085±332.354,493.883±297.283,0.05±0.218,0.11±0.313,0.13±0.336,0.13±0.336,0.15±0.357,0.25±0.433,0.09±0.286,0.24±0.427,0.2±0.4,0.28±0.449,0.41±0.492,0.4±0.49
378.374±123.262,436.979±249.722,448.122±263.994,463.469±236.311,505.967±355.505,525.576±329.788,0.01±0.099,0.04±0.196,0.06±0.237,0.09±0.286,0.17±0.401,0.17±0.376,0.01±0.099,0.06±0.237,0.02±0.14,0.04±0.196,0.1±0.3,0.15±0.357
360.434±112.594,364.404±147.15,364.97±129.436,390.47±140.118,378.48±115.098,381.85±137.406,0.01±0.099,0.1±0.3,0.08±0.271,0.14±0.347,0.19±0.392,0.26±0.439,0.01±0.099,0.01±0.099,0.0±0.0,0.0±0.0,0.0±0.0,0.0±0.0
