370.91±113.665,375.2±124.295,377.84±125.075,436.222±216.129,404.753±214.586,457.556±240.504,0.05±0.218,0.05±0.218,0.18±0.409,0.41±0.75,0.48±0.728,0.6±0.927,0.0±0.0,0.0±0.0,0.0±0.0,0.01±0.099,0.03±0.171,0.01±0.099
1285.254±465.542,1321.698±451.599,1103.865±444.904,1275.289±463.84,1130.044±504.074,1283.556±471.147,0.55±0.829,0.8±1.105,0.94±1.139,1.31±1.611,1.63±1.383,1.99±1.972,0.41±0.492,0.47±0.499,0.48±0.5,0.62±0.485,0.55±0.497,0.73±0.444
817.73±290.001,770.796±276.441,786.556±252.146,838.556±275.96,919.989±351.904,932.947±369.199,0.6±0.927,0.69±0.966,0.78±1.016,1.37±1.573,1.99±1.729,2.48±2.715,0.0±0.0,0.02±0.14,0.01±0.099,0.01±0.099,0.05±0.218,0.06±0.237
